Student_ID,Age,Gender,Academic_Level,Country,Avg_Daily_Usage_Hours,Most_Used_Platform,Affects_Academic_Performance,Sleep_Hours_Per_Night,Mental_Health_Score,Overall_Impact
29,24,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Malaysia,2.2,LinkedIn,No,7.4,8.0,Neutral
30,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,High School,Thailand,5.9,Instagram,Yes,5.3,5.0,Negative
31,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Vietnam,3.6,Facebook,No,6.7,7.0,Positive
32,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Philippines,4.8,Snapchat,Yes,5.7,6.0,Negative
33,18,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,High School,Indonesia,5.4,TikTok,Yes,5.4,5.0,Negative
34,23,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Taiwan,2.6,LinkedIn,No,7.2,8.0,Positive
35,19,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Hong Kong,4.7,Instagram,Yes,5.8,6.0,Negative
36,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Turkey,5.6,TikTok,Yes,5.5,5.0,Negative
37,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Israel,3.1,Facebook,No,6.8,7.0,Positive
38,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,High School,UAE,6.2,Instagram,Yes,5.1,5.0,Negative
39,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Egypt,3.9,YouTube,No,6.5,7.0,Negative
40,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Morocco,4.5,TikTok,Yes,5.8,6.0,Negative
41,24,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,South Africa,2.3,LinkedIn,No,7.3,8.0,Positive
42,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,High School,Nigeria,5.8,Instagram,Yes,5.4,5.0,Negative
43,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Kenya,3.7,Facebook,No,6.6,7.0,Positive
44,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Ghana,4.6,Snapchat,Yes,5.7,6.0,Negative
45,18,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,High School,Argentina,5.5,TikTok,Yes,5.3,5.0,Negative
46,23,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Chile,2.7,LinkedIn,No,7.1,8.0,Positive
47,19,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Colombia,4.8,Instagram,Yes,5.9,6.0,Negative
48,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Peru,5.5,TikTok,Yes,5.6,5.0,Negative
49,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Venezuela,3.3,Facebook,No,6.7,7.0,Positive
50,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,High School,Ecuador,6.3,Instagram,Yes,5.2,5.0,Negative
51,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Uruguay,3.8,YouTube,No,6.4,7.0,Negative
52,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Paraguay,4.7,TikTok,Yes,5.8,6.0,Negative
53,24,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Bolivia,2.4,LinkedIn,No,7.2,8.0,Positive
54,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,High School,Costa Rica,5.7,Instagram,Yes,5.5,5.0,Negative
55,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Panama,3.6,Facebook,No,6.5,7.0,Positive
56,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Jamaica,4.9,Snapchat,Yes,5.6,6.0,Negative
57,18,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,High School,Trinidad,5.6,TikTok,Yes,5.2,5.0,Negative
58,23,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Bahamas,2.8,LinkedIn,No,7.0,8.0,Positive
59,19,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Iceland,4.6,Instagram,Yes,5.9,6.0,Negative
60,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Finland,5.4,TikTok,Yes,5.7,5.0,Negative
61,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Poland,3.1,Facebook,No,7.1,7.0,Positive
62,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Romania,5.6,Instagram,Yes,5.6,5.0,Negative
63,20,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Hungary,4.2,TikTok,Yes,6.0,6.0,Negative
64,18,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,High School,Czech Republic,6.1,Snapchat,Yes,5.2,4.0,Negative
65,23,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Slovakia,2.3,LinkedIn,No,7.4,8.0,Neutral
66,21,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Croatia,4.8,Instagram,Yes,5.8,6.0,Negative
67,20,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Serbia,3.9,YouTube,No,6.5,7.0,Negative
68,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,High School,Slovenia,5.7,TikTok,Yes,5.4,5.0,Negative
69,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Bulgaria,2.8,LinkedIn,No,7.2,8.0,Positive
70,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Estonia,4.5,Instagram,Yes,5.9,6.0,Negative
71,18,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,High School,Latvia,5.4,Snapchat,Yes,5.5,5.0,Negative
72,21,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Lithuania,3.2,Facebook,No,6.8,7.0,Positive
73,19,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Ukraine,4.9,TikTok,Yes,5.7,6.0,Negative
74,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Moldova,5.8,Instagram,Yes,5.3,5.0,Negative
75,23,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Belarus,2.5,LinkedIn,No,7.3,8.0,Positive
76,21,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Kazakhstan,4.6,Snapchat,Yes,5.8,6.0,Negative
77,19,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,High School,Uzbekistan,5.5,TikTok,Yes,5.4,5.0,Negative
78,22,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Kyrgyzstan,2.9,Facebook,No,7.0,7.0,Positive
79,20,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Tajikistan,4.7,YouTube,Yes,5.9,6.0,Negative
80,18,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,High School,Armenia,5.9,Instagram,Yes,5.2,5.0,Negative
81,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Georgia,3.0,LinkedIn,No,7.1,8.0,Positive
82,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Azerbaijan,4.8,TikTok,Yes,5.7,6.0,Negative
83,20,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Cyprus,3.8,Facebook,No,6.6,7.0,Negative
84,22,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Malta,2.7,LinkedIn,No,7.2,8.0,Positive
85,18,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,High School,Luxembourg,5.6,Snapchat,Yes,5.3,5.0,Negative
86,21,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Monaco,4.5,Instagram,Yes,5.8,6.0,Negative
87,19,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,High School,Andorra,5.3,TikTok,Yes,5.5,5.0,Negative
88,23,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,San Marino,2.6,LinkedIn,No,7.3,8.0,Positive
89,20,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Vatican City,4.4,YouTube,Yes,6.0,6.0,Negative
90,18,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,High School,Liechtenstein,5.8,Instagram,Yes,5.2,5.0,Negative
91,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Montenegro,2.9,Facebook,No,7.0,7.0,Positive
92,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Albania,4.7,TikTok,Yes,5.8,6.0,Negative
93,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,North Macedonia,3.7,Snapchat,No,6.5,7.0,Negative
94,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,High School,Kosovo,5.5,Instagram,Yes,5.4,5.0,Negative
95,23,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Bosnia,2.4,LinkedIn,No,7.4,8.0,Positive
96,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Qatar,4.9,TikTok,Yes,5.7,6.0,Negative
97,18,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,High School,Kuwait,5.7,Snapchat,Yes,5.3,5.0,Negative
98,22,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Bahrain,2.8,LinkedIn,No,7.1,8.0,Positive
99,20,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Oman,4.6,Instagram,Yes,5.9,6.0,Negative
100,21,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Jordan,5.4,TikTok,Yes,5.5,5.0,Negative
101,19,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,High School,Lebanon,5.8,YouTube,Yes,5.2,5.0,Negative
102,23,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Iraq,2.5,LinkedIn,No,7.3,8.0,Positive
103,20,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Yemen,4.7,Facebook,Yes,5.8,6.0,Negative
104,18,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,High School,Syria,5.6,Instagram,Yes,5.4,5.0,Negative
105,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Afghanistan,2.9,LinkedIn,No,7.0,7.0,Positive
106,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Pakistan,4.8,TikTok,Yes,5.7,6.0,Negative
107,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Nepal,3.8,YouTube,No,6.6,7.0,Negative
108,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,High School,Bhutan,5.5,Snapchat,Yes,5.5,5.0,Negative
109,23,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Sri Lanka,2.6,LinkedIn,No,7.2,8.0,Positive
110,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Maldives,4.9,Instagram,Yes,5.8,6.0,Negative
111,20,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Bangladesh,6.1,Instagram,Yes,6.2,5.0,Negative
112,21,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,India,5.8,TikTok,Yes,5.9,6.0,Negative
113,19,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Nepal,4.9,Facebook,No,7.1,7.0,Positive
114,22,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Pakistan,5.5,Instagram,Yes,6.0,5.0,Negative
115,20,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Sri Lanka,5.2,TikTok,Yes,6.3,6.0,Negative
116,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Maldives,4.8,Instagram,No,7.2,8.0,Positive
117,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Bangladesh,6.0,Facebook,Yes,5.8,5.0,Negative
118,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,India,5.7,Instagram,Yes,6.1,6.0,Negative
119,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Nepal,4.7,TikTok,No,7.3,7.0,Positive
120,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Pakistan,5.4,Instagram,Yes,6.2,5.0,Negative
121,20,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Sri Lanka,5.9,Facebook,Yes,5.9,6.0,Negative
122,21,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Maldives,4.6,Instagram,No,7.4,8.0,Positive
123,19,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Bangladesh,5.3,TikTok,Yes,6.3,5.0,Negative
124,22,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,India,5.8,Instagram,Yes,5.8,6.0,Negative
125,20,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Nepal,4.5,Facebook,No,7.5,7.0,Positive
126,21,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Pakistan,5.2,Instagram,Yes,6.4,5.0,Negative
127,19,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Sri Lanka,5.7,TikTok,Yes,5.7,6.0,Negative
128,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Maldives,4.4,Instagram,No,7.6,8.0,Positive
129,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Bangladesh,5.1,Facebook,Yes,6.5,5.0,Negative
130,21,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,India,5.6,Instagram,Yes,5.6,6.0,Negative
131,19,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Nepal,4.3,TikTok,No,7.7,7.0,Positive
132,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Pakistan,5.0,Instagram,Yes,6.6,5.0,Negative
133,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Sri Lanka,5.5,Facebook,Yes,5.5,6.0,Negative
134,21,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Maldives,4.2,Instagram,No,7.8,8.0,Positive
135,19,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Bangladesh,4.9,TikTok,Yes,6.7,5.0,Negative
136,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,India,5.4,Instagram,Yes,5.4,6.0,Negative
137,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Nepal,4.1,Facebook,No,7.9,7.0,Positive
138,21,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Pakistan,4.8,Instagram,Yes,6.8,5.0,Negative
139,19,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Sri Lanka,5.3,TikTok,Yes,5.3,6.0,Negative
140,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Maldives,4.0,Instagram,No,8.0,8.0,Positive
141,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Bangladesh,4.7,Facebook,Yes,6.9,5.0,Negative
142,21,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,India,5.2,Instagram,Yes,5.2,6.0,Negative
143,19,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Nepal,3.9,TikTok,No,8.1,7.0,Positive
144,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Pakistan,4.6,Instagram,Yes,7.0,5.0,Negative
145,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Sri Lanka,5.1,Facebook,Yes,5.1,6.0,Negative
146,21,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Maldives,3.8,Instagram,No,8.2,8.0,Positive
147,19,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Bangladesh,4.5,TikTok,Yes,7.1,5.0,Negative
148,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,India,5.0,Instagram,Yes,5.0,6.0,Negative
149,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Nepal,3.7,Facebook,No,8.3,7.0,Positive
150,21,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Pakistan,4.4,Instagram,Yes,7.2,5.0,Negative
151,19,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Sri Lanka,4.9,TikTok,Yes,4.9,6.0,Negative
152,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Maldives,3.6,Instagram,No,8.4,8.0,Positive
153,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Bangladesh,4.3,Facebook,Yes,7.3,5.0,Negative
154,21,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,India,4.8,Instagram,Yes,4.8,6.0,Negative
155,19,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Nepal,3.5,TikTok,No,8.5,7.0,Positive
156,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Pakistan,4.2,Instagram,Yes,7.4,5.0,Negative
157,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Sri Lanka,4.7,Facebook,Yes,4.7,6.0,Negative
158,21,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Graduate,Maldives,3.4,Instagram,No,8.6,8.0,Positive
159,19,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Undergraduate,Bangladesh,4.1,TikTok,Yes,7.5,5.0,Negative
160,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,India,4.6,Instagram,Yes,4.6,6.0,Negative
161,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Bangladesh,5.3,Instagram,Yes,6.1,5.0,Negative
162,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,India,4.8,Facebook,No,7.2,7.0,Negative
163,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Nepal,5.5,TikTok,Yes,5.9,6.0,Negative
164,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Pakistan,4.7,Instagram,Yes,6.3,5.0,Negative
165,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Sri Lanka,5.1,Facebook,No,7.0,7.0,Positive
166,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Maldives,5.4,TikTok,Yes,6.0,6.0,Negative
167,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Bangladesh,4.9,Instagram,Yes,6.4,5.0,Negative
168,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,India,5.2,Facebook,No,7.1,7.0,Negative
169,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Nepal,5.6,TikTok,Yes,5.8,6.0,Negative
170,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Pakistan,4.6,Instagram,Yes,6.5,5.0,Negative
171,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Sri Lanka,5.0,Facebook,No,7.3,7.0,Positive
172,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Maldives,5.3,TikTok,Yes,5.7,6.0,Negative
173,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Bangladesh,4.8,Instagram,Yes,6.6,5.0,Negative
174,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,India,5.1,Facebook,No,7.4,7.0,Negative
175,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Nepal,5.7,TikTok,Yes,5.6,6.0,Negative
176,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Pakistan,4.5,Instagram,Yes,6.7,5.0,Negative
177,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Sri Lanka,4.9,Facebook,No,7.5,7.0,Positive
178,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Maldives,5.2,TikTok,Yes,5.5,6.0,Negative
179,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Bangladesh,4.7,Instagram,Yes,6.8,5.0,Negative
180,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,India,5.0,Facebook,No,7.6,7.0,Negative
181,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Nepal,5.8,TikTok,Yes,5.4,6.0,Negative
182,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Pakistan,4.4,Instagram,Yes,6.9,5.0,Negative
183,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Sri Lanka,4.8,Facebook,No,7.7,7.0,Positive
184,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Maldives,5.1,TikTok,Yes,5.3,6.0,Negative
185,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Bangladesh,4.6,Instagram,Yes,7.0,5.0,Negative
186,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,India,4.9,Facebook,No,7.8,7.0,Negative
187,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Nepal,5.9,TikTok,Yes,5.2,6.0,Negative
188,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Pakistan,4.3,Instagram,Yes,7.1,5.0,Negative
189,19,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Sri Lanka,4.7,Facebook,No,7.9,7.0,Positive
190,21,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,Maldives,5.0,TikTok,Yes,5.1,6.0,Negative
191,20,e8cca808ae5aaa03a7fc3060856e6d4ad776fb1cb8cfe441a9bd240988cde151,Undergraduate,Bangladesh,4.5,Instagram,Yes,7.2,5.0,Negative
192,22,03f8c1273e3da99bb315fe7b71c8e45159c826e6d3f42eecd4612078248f73a1,Graduate,India,4.8,Facebook,No,8.0,7.0,Negative
